userid,score,city,gender,age,equity,balance,products,credit_card,last_activity,salary,churn
69137,701.0,Ростов,М,50,0,,1,1,1,282042.83,0
61792,652.0,Рыбинск,Ж,49,1,,1,1,1,112937.18,0
259608,827.0,Рыбинск,Ж,82,3,275391.31,3,1,0,59205.9,0
249352,909.0,Рыбинск,Ж,58,4,1128641.97,2,0,0,103439.66,0
65166,701.0,Ярославль,М,28,0,,1,1,0,86734.91,0
130484,744.0,Ростов,М,34,2,859558.24,2,1,0,112138.54,0
249613,790.0,Ярославль,М,39,3,341236.2,2,1,0,122784.97,0
124461,811.0,Ярославль,Ж,34,5,952509.07,2,1,0,103332.28,0
107389,851.0,Ростов,Ж,80,3,411612.85,2,1,0,22280.91,0
163521,874.0,Ярославль,М,38,5,720031.67,2,1,0,79237.78,0
245837,693.0,Рыбинск,Ж,46,0,,1,1,0,238047.81,0
227018,828.0,Ярославль,Ж,45,3,409634.94,2,1,0,134770.4,0
263412,768.0,Ярославль,Ж,33,3,331794.86,2,1,0,64955.64,0
40839,827.0,Ярославль,Ж,34,3,351347.44,2,1,0,108377.66,0
187510,915.0,Ярославль,Ж,40,2,552607.47,2,1,0,226105.58,0
183180,743.0,Рыбинск,Ж,37,2,309311.57,2,1,1,81206.94,0
76612,925.0,Ярославль,М,39,5,3102668.51,2,1,0,285645.42,0
190072,813.0,Рыбинск,М,36,3,659882.03,3,1,0,88196.21,0
180124,834.0,Рыбинск,М,61,3,570020.64,2,1,1,34453.44,0
216813,940.0,Рыбинск,М,62,5,1551096.44,2,1,1,132565.44,0
192524,685.0,Рыбинск,Ж,53,0,,1,1,1,134360.79,0
229820,677.0,Рыбинск,М,35,0,,1,1,1,93943.09,0
58021,806.0,Ярославль,М,32,4,887983.06,3,1,0,150713.99,0
214468,810.0,Ярославль,М,28,5,284996.89,2,1,0,137298.0,0
102233,766.0,Ростов,М,43,2,189542.41,2,1,1,158870.87,0
56902,778.0,Ярославль,Ж,62,1,428477.56,2,1,0,49843.41,0
247695,738.0,Ярославль,М,40,1,,1,1,1,288972.03,0
130355,796.0,Ярославль,Ж,31,0,113440.23,2,1,0,97888.7,0
55418,819.0,Рыбинск,М,39,3,158652.09,2,1,1,165484.13,0
140658,675.0,Ростов,Ж,66,0,,1,1,0,99015.32,0
98156,693.0,Ярославль,М,34,0,,1,1,1,189346.72,0
203825,778.0,Рыбинск,Ж,36,1,186262.25,2,1,1,79990.1,0
217870,852.0,Рыбинск,М,53,4,1081644.73,2,1,0,82736.07,0
209802,864.0,Ярославль,Ж,38,4,586280.95,2,0,0,164397.62,0
179062,906.0,Ярославль,М,41,5,804711.1,2,1,0,194930.15,0
203087,817.0,Рыбинск,М,37,2,690437.45,2,1,0,147979.57,0
164529,862.0,Рыбинск,М,36,4,690228.99,2,1,1,70128.58,0
151950,693.0,Ярославль,Ж,33,0,,1,1,0,159475.61,0
226291,807.0,Ярославль,Ж,34,4,444670.53,2,1,1,39991.26,0
89575,779.0,Ярославль,Ж,59,1,329040.02,2,1,1,81057.89,0
195890,752.0,Ярославль,М,34,4,395562.36,1,1,1,62970.13,0
107291,807.0,Ярославль,Ж,43,0,234301.99,3,1,0,107356.81,0
58911,913.0,Рыбинск,М,57,5,1295417.19,2,1,0,57853.3,0
62443,664.0,Ярославль,Ж,44,0,,1,1,0,107742.9,0
110939,899.0,Рыбинск,М,68,5,341713.6,2,1,1,117308.56,0
146011,689.0,Ярославль,М,43,0,,1,1,1,148867.63,0
239316,873.0,Ростов,Ж,74,2,430659.12,2,0,1,50818.19,0
197284,809.0,Ярославль,М,48,4,910766.22,2,1,0,137303.14,0
107037,845.0,Ярославль,Ж,34,3,311751.4,2,1,0,107376.12,0
144235,687.0,Ярославль,Ж,42,0,,1,1,1,323366.68,0
170631,921.0,Ярославль,Ж,55,4,2509737.45,2,0,0,151609.44,0
152607,681.0,Ярославль,Ж,40,0,,2,1,1,216693.77,0
66832,802.0,Ростов,М,31,1,104529.14,2,1,1,83182.08,0
249240,799.0,Ярославль,Ж,29,1,229720.24,2,0,0,93906.63,0
61609,830.0,Ростов,Ж,63,3,381655.36,3,1,0,22380.8,0
263058,815.0,Ярославль,Ж,48,5,920658.04,2,1,0,202222.08,0
244987,775.0,Ярославль,М,35,4,270979.17,2,1,1,155711.66,0
104137,807.0,Ростов,М,36,3,1235641.08,2,1,0,146108.37,0
52177,850.0,Ярославль,Ж,51,2,380494.47,2,1,0,120774.65,0
72859,842.0,Рыбинск,М,26,5,320507.05,2,1,1,151963.52,0
171429,830.0,Рыбинск,М,32,3,222773.84,2,1,0,159155.54,0
39667,944.0,Ярославль,Ж,55,4,1973854.54,2,1,0,110336.28,0
169969,658.0,Ярославль,М,47,0,,1,1,1,201400.51,0
137822,836.0,Ярославль,Ж,52,7,534043.9,2,1,1,56950.21,0
254727,805.0,Ярославль,М,62,4,320287.8,2,1,1,51526.72,0
112647,758.0,Ростов,Ж,37,3,1239612.47,3,1,0,117820.18,0
217378,667.0,Ярославль,М,41,0,,2,1,1,249817.79,0
68877,894.0,Рыбинск,Ж,54,5,1408895.4,2,1,1,29901.5,0
259851,893.0,Ярославль,М,37,1,198209.98,2,1,0,148423.42,0
261623,678.0,Ростов,Ж,77,0,,2,1,0,138937.87,0
225550,892.0,Ярославль,М,35,5,1199054.05,2,1,0,110795.67,0
173720,836.0,Рыбинск,М,39,6,548589.43,2,1,0,173860.94,0
61163,732.0,Ростов,М,40,3,263677.79,2,1,1,199872.23,0
55211,745.0,Рыбинск,Ж,32,0,,1,1,0,189038.11,0
113967,892.0,Рыбинск,Ж,36,5,947475.77,2,1,0,46527.93,0
251352,860.0,Ростов,М,55,5,715009.92,2,1,0,56873.03,0
41028,953.0,Ярославль,М,50,3,1693104.14,2,1,0,290905.74,0
51107,769.0,Ярославль,М,31,4,330955.74,2,1,1,78328.73,0
118709,886.0,Ярославль,Ж,72,3,273683.21,2,1,1,128067.75,0
130180,840.0,Рыбинск,Ж,42,4,483162.59,2,1,1,121831.04,0
123293,822.0,Ярославль,М,46,5,1153103.86,2,0,1,251722.3,0
218569,850.0,Ярославль,М,35,2,460685.61,2,1,0,155230.31,0
100307,823.0,Ярославль,Ж,46,2,390705.79,2,0,1,132066.31,0
220063,861.0,Ярославль,Ж,65,4,1094475.83,2,1,1,47546.13,0
261413,774.0,Ярославль,Ж,26,2,76678.93,2,1,1,143073.12,0
218892,843.0,Ярославль,М,27,5,288097.61,2,1,1,28039.86,0
211589,772.0,Ярославль,Ж,28,5,324709.0,2,1,1,39496.32,0
204515,887.0,Рыбинск,Ж,29,4,385088.94,2,1,1,150811.7,0
100101,681.0,Ростов,М,35,0,,1,1,0,144312.1,0
239613,656.0,Рыбинск,Ж,54,0,,1,1,1,133103.2,0
238134,685.0,Рыбинск,М,37,0,,1,1,1,204940.96,0
106539,748.0,Рыбинск,Ж,65,4,1495842.21,2,0,0,35388.03,0
64486,781.0,Ярославль,М,53,3,1150191.44,3,1,0,209831.08,1
128417,895.0,Ростов,Ж,39,5,1338240.88,2,0,0,97501.61,0
97329,838.0,Ярославль,М,33,2,382401.69,2,1,0,40751.63,0
58470,786.0,Рыбинск,Ж,31,5,613585.07,2,0,0,98382.24,0
177774,896.0,Рыбинск,Ж,62,5,1525653.77,2,1,0,53034.36,0
184852,656.0,Рыбинск,Ж,36,0,,1,1,1,169844.88,0
97382,676.0,Ярославль,Ж,57,0,,1,1,0,22078.35,0
177431,810.0,Рыбинск,М,38,1,343919.71,2,1,1,105292.77,0
82532,824.0,Ярославль,М,43,5,1190390.62,2,1,1,140886.92,0
246430,851.0,Ярославль,Ж,20,2,9253.18,2,0,0,48393.81,0
202200,886.0,Ярославль,М,43,4,3906086.24,2,0,0,314443.89,0
231973,807.0,Ярославль,Ж,54,2,181326.91,2,1,1,63103.27,0
190683,916.0,Ярославль,Ж,64,5,1031565.06,2,1,0,52021.55,0
243311,789.0,Ярославль,М,51,1,286053.33,2,1,0,154437.62,0
149574,921.0,Рыбинск,Ж,46,5,1239388.92,2,1,0,220729.45,0
241983,790.0,Ростов,М,38,5,1196676.55,2,1,1,171449.94,0
87033,658.0,Ярославль,М,31,0,,1,1,1,169057.33,0
85253,838.0,Ярославль,М,54,0,230509.55,2,1,0,61832.68,0
218438,710.0,Ярославль,М,36,0,,1,1,1,211276.28,0
233177,876.0,Рыбинск,Ж,39,3,300001.11,2,1,0,158120.39,0
108106,838.0,Ярославль,М,59,1,209700.89,2,1,0,141644.51,0
247769,759.0,Рыбинск,М,58,5,1137747.96,3,1,0,52950.12,0
61559,658.0,Ярославль,М,51,0,,1,1,1,198974.68,0
262599,818.0,Ярославль,М,34,0,25354.23,2,1,0,128061.15,0
9671,808.0,Ярославль,М,33,5,434871.88,2,1,1,69173.05,0
31134,804.0,Ярославль,М,60,4,890103.5,2,1,0,125222.13,0
221538,746.0,Ярославль,М,28,1,158281.87,2,1,1,19460.12,0
253567,882.0,Ярославль,Ж,32,4,458824.72,2,1,0,103614.78,0
178753,862.0,Рыбинск,Ж,49,3,335856.88,2,1,0,48727.21,0
92193,890.0,Ярославль,Ж,37,4,525794.19,2,1,0,186219.89,0
263108,838.0,Рыбинск,Ж,30,1,608856.91,2,1,1,59177.66,0
97938,815.0,Ярославль,М,42,1,438189.04,2,1,0,59303.0,0
39078,771.0,Ярославль,М,70,4,891556.47,2,1,0,48824.85,0
142445,810.0,Рыбинск,М,21,1,33756.72,3,1,0,61933.25,1
197640,840.0,Ярославль,Ж,44,4,855160.83,2,1,0,70720.81,0
135467,798.0,Рыбинск,М,25,0,63680.45,2,1,0,89307.19,0
233408,772.0,Ярославль,М,30,4,376312.14,2,1,0,122201.75,0
125697,817.0,Ярославль,М,41,5,1475495.83,2,1,0,103486.74,0
100901,800.0,Ростов,Ж,65,1,316868.08,3,1,0,57923.67,1
199049,894.0,Ярославль,Ж,76,3,804731.79,2,0,0,102415.88,0
213500,808.0,Рыбинск,М,58,2,247327.96,2,1,0,69537.22,0
86839,703.0,Рыбинск,М,44,0,,1,1,0,633722.6,0
151306,837.0,Ярославль,М,43,3,340504.64,2,1,1,284374.36,0
252698,764.0,Ярославль,М,32,3,765024.32,2,1,1,45378.84,0
243089,820.0,Рыбинск,Ж,69,2,466203.42,2,1,1,122327.59,0
216775,745.0,Ярославль,М,36,0,,2,1,0,881181.61,0
230890,817.0,Ярославль,М,26,3,141610.56,2,1,0,32241.23,0
252463,679.0,Рыбинск,М,44,0,,1,1,1,134314.1,0
156141,704.0,Ярославль,Ж,42,0,,1,1,1,200530.34,0
105928,892.0,Ярославль,Ж,78,4,911884.22,2,0,0,67891.26,0
224565,853.0,Рыбинск,М,44,5,580901.04,2,1,0,94572.43,0
231181,850.0,Ярославль,М,50,4,1338118.09,2,1,0,224082.36,0
45623,848.0,Ярославль,Ж,39,3,774286.94,2,1,0,97559.78,0
236878,823.0,Ярославль,Ж,35,4,640378.53,2,0,1,119846.43,0
239467,796.0,Ярославль,М,58,1,178692.14,2,1,1,125214.23,0
118543,854.0,Ростов,Ж,39,3,1208111.6,2,1,1,163885.76,0
229841,794.0,Ростов,Ж,26,2,147487.39,2,1,1,24912.88,0
152585,683.0,Ярославль,М,48,1,,1,1,0,189456.84,0
192106,714.0,Ярославль,Ж,37,1,105796.48,2,1,1,70467.26,0
254253,886.0,Ярославль,Ж,42,3,416816.52,2,1,0,70874.55,0
86753,821.0,Ярославль,М,56,4,635849.99,3,1,0,103071.55,0
65845,934.0,Ярославль,Ж,74,5,1294285.39,3,1,0,95606.8,0
140313,680.0,Рыбинск,Ж,35,0,,1,0,1,94896.19,0
12061,810.0,Ярославль,М,35,2,659448.78,2,1,1,130261.71,0
96015,851.0,Ярославль,М,39,2,375976.4,2,1,0,173862.54,0
184868,771.0,Рыбинск,М,52,3,1014910.13,3,1,1,114350.4,0
93789,793.0,Рыбинск,Ж,61,5,514327.44,2,1,0,36391.11,0
77619,818.0,Ярославль,М,34,4,440263.28,2,1,1,79094.3,0
56031,866.0,Ярославль,М,31,2,645221.82,2,1,0,183028.98,0
239143,855.0,Ярославль,М,36,7,243265.75,2,1,0,188705.22,0
126530,825.0,Ярославль,Ж,45,5,553396.99,2,1,0,135285.38,0
47240,781.0,Рыбинск,Ж,74,3,900284.46,2,1,1,34537.18,0
255846,764.0,Ярославль,Ж,49,4,567457.17,2,0,0,145538.97,0
162833,691.0,Ярославль,М,55,0,,1,1,1,129374.49,0
50930,889.0,Рыбинск,Ж,30,0,106192.92,2,1,1,144283.61,0
199468,853.0,Ярославль,М,41,1,225891.54,2,1,0,152919.4,0
197078,655.0,Рыбинск,М,46,0,,1,1,1,152108.91,0
155179,845.0,Ярославль,Ж,74,0,35448.17,2,1,0,28211.09,0
68582,821.0,Ярославль,Ж,30,2,141697.56,2,1,1,66616.34,0
111977,780.0,Ярославль,М,31,4,483152.6,2,1,0,104869.23,0
204085,739.0,Ярославль,М,29,1,244586.94,2,1,1,12660.92,0
171663,875.0,Ярославль,Ж,71,4,458439.12,2,1,0,18204.38,0
146096,889.0,Ярославль,М,39,5,591396.49,2,1,0,96842.55,0
143279,867.0,Ярославль,Ж,47,5,673257.77,2,1,0,62866.14,0
70204,760.0,Ярославль,Ж,50,0,23250.59,1,1,1,103896.14,0
69527,664.0,Ярославль,Ж,46,0,,1,1,1,117259.62,0
222675,685.0,Рыбинск,М,61,0,,1,1,1,135693.24,0
233481,904.0,Ярославль,М,49,4,1453379.85,2,1,0,139938.2,0
202247,687.0,Ярославль,М,58,0,,1,1,0,155541.96,0
184095,694.0,Ярославль,Ж,34,0,,2,1,0,183402.19,0
85045,677.0,Ярославль,М,32,0,,1,1,1,164129.99,0
85786,693.0,Ярославль,Ж,43,0,,2,1,0,160705.01,0
99996,674.0,Ярославль,Ж,59,0,,1,1,0,103054.69,0
82255,665.0,Ярославль,М,27,0,,1,1,0,173929.92,0
208050,720.0,Ярославль,Ж,39,0,,1,1,0,707703.09,0
176753,705.0,Рыбинск,М,36,0,,2,1,1,209890.93,0
232412,643.0,Рыбинск,М,48,0,,1,1,0,51006.68,0
129230,687.0,Ярославль,Ж,36,0,,1,1,1,83205.67,0
237664,762.0,Ярославль,Ж,55,0,179953.55,2,1,1,81821.85,0
40434,784.0,Ярославль,М,43,5,2125719.97,2,0,0,174346.26,0
118782,809.0,Ярославль,М,56,4,420324.57,2,1,1,159571.93,0
197387,703.0,Ярославль,М,39,0,,2,1,1,447296.04,0
57579,864.0,Ярославль,Ж,52,3,964861.96,2,1,0,124729.63,0
218281,967.0,Рыбинск,М,35,5,4254793.84,2,0,0,416214.89,0
70907,833.0,Ярославль,Ж,26,3,147886.0,2,1,1,142371.57,0
241864,769.0,Ярославль,М,40,2,176253.74,2,1,1,108473.19,0
145164,756.0,Ярославль,Ж,36,3,552831.57,2,0,1,103059.64,0
203859,852.0,Ростов,М,37,3,292537.02,2,1,0,131595.94,0
87778,665.0,Ярославль,Ж,32,0,,2,1,0,97649.09,0
116128,774.0,Ярославль,М,32,5,209048.94,2,1,1,78693.52,0
150780,732.0,Ярославль,М,59,1,401304.73,2,1,1,43191.11,0
144530,851.0,Ярославль,Ж,45,5,866097.86,2,1,1,167397.65,0
201711,661.0,Ростов,М,49,0,,1,1,0,216191.92,0
201926,688.0,Ярославль,М,36,0,,1,1,1,314435.36,0
179095,785.0,Рыбинск,Ж,32,0,35867.0,2,1,0,140486.76,0
55190,915.0,Рыбинск,Ж,30,2,213910.09,2,1,0,88899.88,0
203360,684.0,Ярославль,М,38,0,,2,1,0,229073.12,0
62226,845.0,Ярославль,М,62,1,136550.45,2,1,1,68823.33,0
205477,803.0,Ярославль,Ж,36,5,849494.07,2,1,0,102494.82,0
103293,771.0,Рыбинск,М,52,5,816896.33,2,1,1,94703.87,0
192719,842.0,Ярославль,Ж,64,0,141870.11,2,0,1,90900.34,0
222288,786.0,Рыбинск,М,58,5,1440451.77,2,1,1,167704.61,0
52832,723.0,Ярославль,М,33,0,,1,1,0,351159.79,0
120248,847.0,Рыбинск,М,35,5,1119880.71,2,1,0,129026.39,0
37968,789.0,Ростов,Ж,35,3,1245216.78,3,1,0,86601.05,0
77156,834.0,Ярославль,М,33,1,242791.92,2,1,0,162308.55,0
106216,675.0,Ярославль,М,42,0,,1,1,0,213077.94,0
39109,835.0,Ростов,М,35,5,536278.94,2,1,1,84437.13,0
30983,855.0,Рыбинск,М,47,4,410099.0,2,1,0,94455.64,0
127424,726.0,Ярославль,Ж,65,0,,1,1,0,1076227.99,0
61581,752.0,Рыбинск,М,45,4,968297.64,2,1,1,90422.38,0
208158,824.0,Ростов,М,59,3,1308565.07,2,1,0,107076.63,0
43645,827.0,Рыбинск,М,22,4,46414.2,2,1,1,49632.33,0
159664,839.0,Ярославль,М,36,5,1007390.14,2,1,1,177398.76,0
258224,793.0,Ярославль,М,40,5,1487026.66,2,1,1,71239.01,0
184125,1000.0,Ярославль,Ж,35,5,21549943.63,2,1,0,1051902.65,0
171071,692.0,Рыбинск,М,44,0,,1,1,0,182914.99,0
213125,765.0,Ярославль,Ж,41,2,202060.28,2,1,1,157519.91,0
203814,677.0,Рыбинск,Ж,50,0,,1,1,1,132279.19,0
76428,824.0,Рыбинск,М,30,3,146960.97,2,1,1,37882.88,0
40653,764.0,Ярославль,Ж,32,2,651273.96,2,1,1,87392.42,0
78403,656.0,Рыбинск,М,36,0,,2,1,0,203292.04,0
190005,754.0,Ярославль,Ж,57,3,257905.84,2,0,0,61867.99,0
64081,801.0,Ростов,Ж,56,4,369066.13,2,1,1,48278.22,0
138833,673.0,Ростов,Ж,40,0,,1,1,1,68557.69,0
116772,688.0,Рыбинск,М,26,0,,1,1,0,91852.84,0
57801,877.0,Рыбинск,М,37,3,561526.71,2,1,1,170077.67,0
201558,715.0,Ярославль,Ж,20,0,,1,1,1,90406.97,0
212729,689.0,Ярославль,М,45,0,,1,1,1,199728.29,0
53216,778.0,Ярославль,Ж,54,2,1003418.59,2,1,0,96144.01,0
41627,802.0,Ярославль,Ж,39,2,220682.0,2,1,1,163845.1,0
166774,873.0,Рыбинск,Ж,40,3,474186.0,2,1,0,134716.84,0
145731,696.0,Ярославль,М,36,0,,1,1,0,184724.5,0
150124,758.0,Ярославль,Ж,40,3,370765.7,3,0,1,185726.83,1
157488,863.0,Ростов,М,39,5,1461423.33,2,1,1,221699.52,0
117275,842.0,Ярославль,Ж,70,4,380497.29,2,1,0,127453.23,0
239635,820.0,Рыбинск,Ж,73,1,172607.01,2,1,1,10889.61,0
173113,759.0,Ростов,Ж,56,3,378059.07,3,1,0,32403.49,0
129250,738.0,Рыбинск,Ж,38,1,113424.57,2,1,1,140594.13,0
98937,867.0,Ярославль,М,34,1,185012.65,2,1,0,67045.88,0
227114,835.0,Рыбинск,Ж,33,1,87689.73,2,1,1,57198.38,0
85278,816.0,Ярославль,Ж,39,4,892713.86,2,0,0,217345.25,0
168142,862.0,Ростов,Ж,65,3,388255.36,3,1,1,39976.01,0
150086,789.0,Ярославль,Ж,55,5,1385849.23,2,0,1,86192.84,0
124165,788.0,Ярославль,М,32,4,896516.44,2,0,1,60425.08,0
164478,823.0,Ярославль,М,43,2,165006.06,2,1,1,217955.88,0
46245,827.0,Ростов,Ж,43,5,625089.56,2,1,0,131148.62,0
63154,863.0,Рыбинск,Ж,55,2,709288.89,2,0,0,80598.36,0
255273,876.0,Ростов,М,30,4,1012107.56,2,1,0,189608.86,0
83058,805.0,Ярославль,М,31,3,301837.71,2,1,1,164871.02,0
199949,646.0,Ростов,М,32,0,,1,1,1,58750.28,0
119949,693.0,Рыбинск,М,36,0,,1,1,1,322002.59,0
214652,842.0,Ростов,Ж,31,6,533394.05,2,1,1,27114.26,0
192755,805.0,Ярославль,М,43,3,342218.01,3,1,0,55309.85,0
138450,807.0,Ярославль,М,45,4,592848.27,3,1,0,98781.67,0
216457,798.0,Рыбинск,Ж,29,5,627218.5,2,1,0,45892.95,0
210922,689.0,Ярославль,М,35,1,,2,1,1,550298.99,0
251985,926.0,Ярославль,Ж,53,5,742750.36,2,1,0,63465.93,0
175037,688.0,Ярославль,Ж,40,0,,1,1,0,268100.79,0
94047,950.0,Рыбинск,Ж,43,4,2332677.14,2,1,1,301845.59,0
260271,785.0,Ярославль,Ж,60,2,1034975.51,3,1,0,77482.23,0
130170,796.0,Рыбинск,Ж,58,5,951750.59,2,1,1,94161.88,0
125331,686.0,Ярославль,Ж,35,0,,2,1,0,107478.41,0
49507,788.0,Ростов,М,55,4,529454.71,2,1,1,51091.92,0
165049,855.0,Ярославль,Ж,72,5,350783.23,2,1,0,14154.95,0
263362,675.0,Ярославль,М,23,0,,1,1,1,63977.6,0
174933,930.0,Ярославль,Ж,31,4,809597.17,2,0,0,137564.02,0
207739,824.0,Рыбинск,М,36,4,555434.32,2,1,0,135742.26,0
234994,839.0,Ярославль,Ж,37,4,1171018.92,2,1,0,126408.93,0
224836,772.0,Ярославль,М,53,1,1231322.53,2,1,1,93896.45,0
165869,882.0,Ростов,Ж,25,4,132355.28,2,1,0,34080.67,0
104365,819.0,Рыбинск,Ж,66,3,410636.03,2,1,1,37052.65,0
198746,659.0,Ярославль,М,48,0,,1,1,1,260732.24,0
256814,832.0,Рыбинск,М,44,5,595699.64,2,1,0,166154.19,0
38676,791.0,Ярославль,Ж,44,5,1203154.28,2,1,0,259847.46,0
234277,660.0,Ярославль,Ж,48,0,,1,1,0,233386.1,0
68122,780.0,Ярославль,Ж,37,3,502459.34,2,0,0,191356.08,0
104032,861.0,Ярославль,Ж,69,5,553107.48,3,1,0,44900.81,0
100310,776.0,Ярославль,Ж,38,5,796735.09,2,1,1,55073.63,0
159946,762.0,Ярославль,М,31,2,553249.08,2,1,1,61023.92,0
167115,803.0,Рыбинск,М,54,0,228857.14,2,1,1,91650.49,0
33779,692.0,Рыбинск,М,27,0,,1,1,0,177117.43,0
231239,785.0,Ярославль,Ж,54,5,1167786.67,2,1,0,80380.18,0
63633,683.0,Ростов,Ж,49,0,,2,1,1,83358.07,0
140052,869.0,Ростов,Ж,31,4,647863.12,2,1,0,61479.18,0
216765,766.0,Ярославль,Ж,40,4,1361048.5,2,1,1,72992.7,0
142464,885.0,Рыбинск,Ж,60,5,1060645.67,2,1,0,102177.69,0
24425,768.0,Ростов,Ж,31,2,123223.01,2,1,0,48845.4,0
82792,878.0,Ярославль,М,42,4,479006.3,2,1,0,136956.96,0
226989,901.0,Ярославль,Ж,29,3,193267.68,2,1,0,75498.88,0
204203,683.0,Ростов,М,46,0,,1,1,1,227868.02,0
252304,695.0,Ярославль,Ж,42,0,,1,1,1,300615.59,0
151013,815.0,Ярославль,М,43,7,444499.57,2,1,1,146235.5,0
209906,873.0,Рыбинск,Ж,41,2,278435.0,2,1,0,106123.51,0
260711,692.0,Ярославль,М,30,0,,2,1,1,227352.83,0
39869,806.0,Ярославль,Ж,56,0,126074.85,2,1,1,86846.1,0
242558,684.0,Ярославль,М,37,0,,1,1,1,362171.97,0
42869,758.0,Ростов,Ж,28,3,609468.2,2,1,0,29831.21,0
126958,808.0,Ростов,Ж,44,4,1074235.9,2,1,1,126436.49,0
148973,801.0,Ростов,Ж,60,1,174436.56,1,0,1,56466.12,0
214902,707.0,Ярославль,Ж,59,0,,2,1,0,983327.08,0
206689,669.0,Рыбинск,М,36,0,,2,1,0,206085.2,0
54505,758.0,Ярославль,М,24,1,40939.74,2,1,1,88049.64,0
112621,768.0,Рыбинск,М,33,3,172439.6,2,1,1,83408.47,0
161574,767.0,Ярославль,Ж,56,3,281263.85,2,1,1,75556.14,0
187983,908.0,Рыбинск,Ж,57,3,254863.33,2,1,0,73099.49,0
130470,857.0,Рыбинск,М,40,1,211074.24,2,1,1,139192.79,0
172321,814.0,Ярославль,Ж,37,2,299317.29,2,1,0,43141.93,0
231266,669.0,Рыбинск,М,51,0,,1,1,1,261112.46,0
194940,804.0,Рыбинск,Ж,38,0,228760.23,2,1,1,79237.63,0
193915,789.0,Рыбинск,М,57,2,332435.84,2,1,1,98943.24,0
43644,851.0,Рыбинск,Ж,66,4,929309.09,2,1,1,93706.9,0
89119,664.0,Ярославль,Ж,45,0,,1,1,0,170756.24,0
263113,796.0,Рыбинск,Ж,63,1,153703.49,3,1,1,144101.15,0
18838,749.0,Ярославль,М,38,2,988582.48,2,1,1,82735.99,0
157347,888.0,Ярославль,М,27,4,4246831.03,2,1,1,874267.01,0
245018,760.0,Рыбинск,Ж,50,4,319668.14,1,1,0,67099.82,0
142164,684.0,Рыбинск,Ж,58,0,,1,1,0,82845.46,0
70230,850.0,Ярославль,М,42,0,239747.24,2,1,0,179427.18,0
261843,827.0,Ярославль,М,35,5,698059.6,2,1,0,283661.76,0
217571,790.0,Ростов,М,31,1,44718.13,2,1,1,116886.27,0
202718,852.0,Рыбинск,Ж,64,4,1165599.1,2,0,0,109452.73,0
167491,683.0,Ростов,М,35,0,,1,1,1,144999.78,0
3173,790.0,Ярославль,М,38,2,226359.66,2,1,0,130080.03,0
237974,841.0,Ярославль,Ж,54,2,308874.4,2,0,0,51699.69,0
64228,836.0,Ярославль,М,44,3,214909.83,2,1,0,99109.63,0
181106,741.0,Рыбинск,Ж,53,4,1439952.19,2,0,0,51235.27,0
152710,891.0,Рыбинск,М,52,3,773010.69,2,1,0,93929.91,0
253540,713.0,Ярославль,М,62,0,,1,1,0,132136.35,0
224868,790.0,Ярославль,Ж,32,5,481734.43,2,1,0,58437.26,0
137831,866.0,Ярославль,Ж,44,0,230092.51,2,1,0,79870.36,0
88597,717.0,Ярославль,Ж,66,0,,1,1,0,128682.04,0
191059,776.0,Ярославль,М,54,5,919839.89,2,1,0,77682.5,0
238951,786.0,Ростов,Ж,35,3,368269.89,2,1,1,37338.12,0
101097,814.0,Ярославль,М,46,4,158609.54,2,1,1,135661.53,0
83279,750.0,Ярославль,М,54,1,175440.05,2,1,1,151421.42,0
204441,759.0,Ярославль,М,30,4,181795.18,2,1,1,49828.26,0
225956,827.0,Ярославль,Ж,24,3,115110.35,2,1,0,78498.54,0
255164,858.0,Ярославль,Ж,38,0,274631.58,2,0,0,230126.52,0
252690,684.0,Ярославль,М,26,0,,1,1,0,114994.07,0
185928,794.0,Рыбинск,Ж,35,2,398176.77,2,1,1,117308.35,0
90890,791.0,Ярославль,Ж,40,2,219869.04,2,1,1,190855.7,0
15938,875.0,Ярославль,Ж,28,5,506185.55,2,1,1,25882.7,0
133104,690.0,Рыбинск,Ж,70,0,,1,1,0,62272.93,0
63354,780.0,Ярославль,Ж,45,4,968422.34,2,0,0,163877.7,0
141422,707.0,Ярославль,М,57,1,,1,1,0,546908.79,0
248179,712.0,Рыбинск,М,40,0,,1,1,0,176158.11,0
236112,666.0,Ярославль,М,35,0,,2,1,0,136264.55,0
103227,699.0,Ярославль,М,37,0,,2,1,1,262508.77,0
85846,810.0,Ростов,М,42,3,1235234.92,2,1,1,145760.59,0
136672,694.0,Рыбинск,Ж,45,0,,1,1,1,135773.85,0
198751,719.0,Ярославль,Ж,30,0,,1,1,1,118450.0,0
139601,669.0,Ярославль,Ж,38,0,,2,1,1,88501.25,0
251171,820.0,Ярославль,Ж,32,0,162861.63,2,1,0,55144.59,0
207579,789.0,Ярославль,М,25,0,47055.0,3,1,0,49134.97,1
151702,788.0,Ярославль,Ж,66,5,855817.54,2,1,1,46298.49,0
121667,743.0,Рыбинск,М,53,0,,2,1,1,476963.73,0
247046,841.0,Ростов,Ж,48,6,671885.96,2,1,0,134278.18,0
249615,813.0,Ярославль,Ж,32,4,574920.98,2,1,1,163084.91,0
70438,765.0,Ярославль,Ж,39,2,762449.29,2,1,1,227639.03,0
76916,814.0,Ярославль,М,33,5,1076177.19,2,1,1,72250.43,0
233556,850.0,Рыбинск,Ж,31,1,140766.95,2,1,0,121434.61,0
